V1,AGO_A01,AGO_A02,AGO_A03,AGO_B05,AGO_B06,AGO_B07,AGO_B08,AGO_B09,AGO_C10T12,AGO_C13T15,AGO_C16,AGO_C17_18,AGO_C19,AGO_C20,AGO_C21,AGO_C22,AGO_C23,AGO_C24A,AGO_C24B,AGO_C25,AGO_C26,AGO_C27,AGO_C28,AGO_C29,AGO_C301,AGO_C302T309,AGO_C31T33,AGO_D,AGO_E,AGO_F,AGO_G,AGO_H49,AGO_H50,AGO_H51,AGO_H52,AGO_H53,AGO_I,AGO_J58T60,AGO_J61,AGO_J62_63,AGO_K,AGO_L,AGO_M,AGO_N,AGO_O,AGO_P,AGO_Q,AGO_R,AGO_S,AGO_T,ARE_A01,ARE_A02,ARE_A03,ARE_B05,ARE_B06,ARE_B07,ARE_B08,ARE_B09,ARE_C10T12,ARE_C13T15,ARE_C16,ARE_C17_18,ARE_C19,ARE_C20,ARE_C21,ARE_C22,ARE_C23,ARE_C24A,ARE_C24B,ARE_C25,ARE_C26,ARE_C27,ARE_C28,ARE_C29,ARE_C301,ARE_C302T309,ARE_C31T33,ARE_D,ARE_E,ARE_F,ARE_G,ARE_H49,ARE_H50,ARE_H51,ARE_H52,ARE_H53,ARE_I,ARE_J58T60,ARE_J61,ARE_J62_63,ARE_K,ARE_L,ARE_M,ARE_N,ARE_O,ARE_P,ARE_Q,ARE_R,ARE_S,ARE_T
ARE_A03,3.030423124849089e-07,0.0,3.653153317232633e-05,0.0,4.776206076155159e-09,0.0,8.92788573506167e-09,0.0,4.308917763904363e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8418349587272634e-08,0.0,0.0,0.0,0.0,0.0,6.7839065508238545e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.032708258288958e-08,8.780047847999611e-08,0.0,3.476929874894102e-07,8.143289318854564e-07,1.9732432166311253e-07,0.0,8.060252012997028e-06,5.4342683684664105e-06,0.0002100752458221243,2.5468702169161153e-06,2.0677412718056236e-06,1.7598997530822796e-06,2.5050377042009816e-06,3.6011506416962407e-06,0.00010908656461798518,6.2796946108701814e-06,6.2858030882247265e-06,4.53014876072009e-06,4.288588060508423e-06,3.8074110960731173e-06,3.4633258260715233e-06,3.2795115357653816e-06,2.528984324808348e-06,1.7736304984401015e-06,8.413581324749931e-07,1.0751557702220753e-06,2.225714024847638e-06,1.2830292755451682e-06,1.818949823127448e-06,1.6184219516900603e-06,2.451755165023835e-06,1.67465712367292e-06,2.0950888616493005e-06,1.1945546373778962e-06,1.6589724266639697e-06,2.5959268962642634e-06,3.917450526122103e-06,2.272647136475632e-06,7.3970363362972156e-06,2.8656713643561408e-06,2.730773552128487e-06,1.0613076931686133e-06,6.848562370172764e-05,2.9060637311679085e-06,2.408431363745454e-06,1.568769576421898e-06,5.183598201120963e-07,1.2323253082847519e-06,1.7883709402246314e-06,2.0470523798026052e-06,1.428608476350908e-06,1.7757750080207597e-06,1.985601637700698e-06,3.855124424140788e-06,2.2215589094259516e-06,0.0
ARE_B05,0.0,0.0,0.0,0.0,3.582154557116369e-08,0.0,2.678365720518501e-08,0.0,0.0,0.0,0.0,0.0,2.2002679002189946e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.387722119463308e-08,7.333561162633454e-08,0.0,0.0,0.0,2.79335490199043e-07,0.0,8.147735589065436e-09,9.604587396818159e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643020660095462e-08,0.0,0.0,0.0,0.0,0.0,1.25429254971423e-08,0.0,0.0,0.0,0.0,0.0,1.8810827503736413e-05,8.710812531806452e-06,6.312357146097484e-06,0.00039505243348519805,2.8485414852310652e-05,3.9323351472096533e-05,5.749560908063572e-05,5.502751149970985e-05,3.0035911859458343e-05,1.5965133506194283e-05,4.2259937685449317e-05,6.152726081266467e-05,0.0003832193573553948,4.670387703295453e-05,4.718384267629552e-06,1.4705580389674069e-05,0.00012600873248414446,0.0001424302404616899,6.51499027580965e-06,2.315720120478316e-06,1.4041005831683448e-06,1.4680815749026447e-06,3.0380332152235035e-06,2.6160793191702344e-06,3.1281014174442037e-06,1.973703038614513e-06,5.368061783765028e-06,0.00038074352968788634,2.101935167391772e-05,1.725791227640411e-05,6.514922766519331e-06,6.8603415425700976e-06,2.9913079757894426e-06,2.904396653063656e-06,8.16771909285277e-06,3.328646855847014e-06,2.3363883909411274e-05,3.7291318903222175e-06,4.132452375922955e-06,1.8160213031405668e-06,1.6248586668898402e-06,8.025340928582578e-06,3.714308875851158e-06,3.833570820357606e-06,8.275124560913285e-06,1.1297512217200323e-05,4.294782801545214e-06,1.2081026857816994e-05,1.0529400511539571e-05,0.0
ARE_B06,8.417842013469693e-08,1.2193150229609212e-07,7.941637646157898e-07,1.828364144316439e-06,3.894996055104532e-06,0.0,1.3927501746696205e-06,5.190651455892338e-07,2.1544588819521814e-07,1.3147337943447385e-06,0.0,5.025244314815475e-07,2.6381212123625743e-05,3.3220119167211483e-06,2.767353311594851e-07,1.2765664108143897e-06,0.0,7.59564050744955e-06,8.930824069463952e-06,7.78857143969796e-07,4.890983642838854e-07,7.518834680875594e-07,1.4259127603087622e-06,9.533629511423489e-07,2.1138610094109094e-06,0.0,2.979612596729398e-07,1.0632207095701074e-05,4.92727910884573e-07,1.8739791854850504e-07,9.220403900945431e-07,4.745053115309017e-06,5.69660994742029e-06,7.582172489972229e-06,1.9706988610543e-06,0.0,3.083593886738116e-08,1.208493265226045e-06,1.0214645452210018e-06,6.953439383585326e-07,3.407019119824391e-07,4.976512814573817e-07,6.496304484389706e-07,4.826166606631166e-07,1.7560095695999221e-07,1.0992928233563167e-07,6.953859749788204e-07,2.714429772951522e-07,5.919729649893374e-07,0.0,0.0004766695844707497,0.0006449997059101824,0.0006489944793807694,0.0009984142035830029,0.0010222533841866231,0.0006395816328459666,0.0007613724767712175,0.0011844181622752772,0.00036620459147066224,0.00019727292890184075,0.0002945624031805003,0.00039647513480840633,0.022061872452320525,0.0008794900184603477,7.76229815880067e-05,0.00018753792718536052,0.00040083262366084015,0.00021699983576567154,3.787218646311778e-05,3.38922180490005e-05,2.4973369760893748e-05,2.7128667085806013e-05,5.035007914657042e-05,3.809942635588176e-05,5.106414205773781e-05,3.552665469506124e-05,6.127893550639683e-05,0.0011411552769569283,0.0002476315645945115,0.00023889242858782432,0.00018906811728380932,0.0011079833192448997,0.001014789284668454,0.0012928695803595405,0.0003422569518667703,0.00023339120997953412,0.00031146746710876915,7.240467283145141e-05,6.490202719963693e-05,3.743732179385084e-05,3.703531387829742e-05,0.00012081254439111865,0.0001010016880240711,0.0001744770978385087,0.0001537290766572797,0.00015024531989227277,7.085656214535639e-05,0.00019476972568334227,0.00018126080356257071,0.0
ARE_B07,1.6835684026939388e-08,0.0,0.0,0.0,5.492636987578433e-08,0.0,1.785577147012334e-08,1.6744036954491414e-08,0.0,0.0,0.0,0.0,0.0,9.49146261920328e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.506278226958532e-07,8.387722119463308e-08,1.4667122325266907e-07,0.0,0.0,0.0,1.7458468137440188e-08,0.0,4.073867794532718e-08,1.9209174793636317e-08,0.0,0.0,6.956121550433239e-08,0.0,0.0,0.0,6.360490869610764e-08,4.643020660095462e-08,0.0,0.0,1.7773260052049347e-08,4.64021748884979e-08,0.0,1.25429254971423e-08,0.0,4.9670426784201464e-08,0.0,0.0,0.0,1.591685404162312e-05,9.589885356117195e-06,8.921464766484445e-06,0.00010043705936064357,4.495778064522158e-05,0.0008491989399953473,0.00020451217501115518,0.00014457101610812842,2.9698888707006073e-05,1.062456439568847e-05,2.1661844488651366e-05,3.134078878209716e-05,0.00019297331292302054,0.0001652877255079119,7.720992437939267e-06,1.547845890447228e-05,0.00029093952101826725,0.0006855081876470993,0.00021081556469370122,1.2124448916504326e-05,1.673884101331695e-06,5.576242620638616e-06,6.4824275611456925e-06,5.9970292867419366e-06,4.988053611600216e-06,2.811031600450973e-06,9.789954404204567e-06,2.8511740810142656e-05,2.508982010222725e-05,6.89980720398604e-05,6.834049253262695e-06,9.234748998589415e-06,5.686352222347343e-06,6.434852140232144e-06,9.951332448972727e-06,3.4974912615783845e-06,1.9072645002609055e-05,3.849426467429386e-06,3.872549710770568e-06,2.0206434218042926e-06,2.075931394968155e-06,1.2359796502203575e-05,6.190514793085262e-06,6.1473603284375195e-06,8.084243260291609e-06,8.120086906112732e-06,3.5593747875819916e-06,1.141804367659533e-05,1.1134085185111132e-05,0.0
ARE_B08,2.053953451286605e-06,2.194767041329658e-06,5.2944250974385986e-08,5.485092432949316e-06,3.534392496354818e-07,3.643750512402416e-06,1.9998464046538142e-06,3.7674083147605683e-06,1.1695633930597557e-06,7.395377593189153e-07,0.0,5.025244314815475e-06,6.600803700656983e-08,7.023682338210428e-06,3.874294636232791e-06,2.9786549585669092e-06,9.355014717713694e-06,1.01275206765994e-06,2.232706017365988e-06,1.1682857159546939e-06,7.33647546425828e-07,2.0050225815668255e-06,1.4259127603087622e-06,1.5400478441530252e-06,2.1138610094109094e-06,0.0,3.873496375748217e-06,8.729234068720094e-08,3.941823287076584e-06,7.104825433665061e-06,2.113009227299995e-07,2.9656581970681357e-07,5.69660994742029e-07,4.869285085303266e-07,3.9413977221086e-07,2.2963926427253956e-07,2.960250131268591e-06,5.088392695688611e-07,3.2501144620668237e-07,3.0904175038157004e-07,1.0483135753305818e-07,2.1327912062459217e-07,1.3920652466549367e-07,1.2668687342406808e-06,2.383155844457037e-07,5.653505948689628e-07,4.967042678420146e-07,5.428859545903044e-07,1.1839459299786749e-06,0.0,0.0026346841583281735,0.000851661735334508,0.0010361523843414153,0.006210132238431089,0.0025143863398832344,0.005125452561533144,0.04324054628834964,0.009133204771593274,0.0020938601649748752,0.00048466796154346707,0.0006158152933202317,0.004838765145044146,0.010604094161081046,0.02034039154932928,0.0005554189642444337,0.0011575631290826395,0.07891349274197447,0.006629560902875859,0.0010249568686333025,0.00030618782250124363,4.8885999779917956e-05,0.00018503996253751905,0.00024035293354325566,0.00012883082138727314,0.00015251607992079308,6.893008339403717e-05,0.0006981473302982607,0.001747224602950214,0.0017019346816720099,0.013432077048117592,0.00024006907470081388,0.0003720526883049697,0.00011923181567395874,6.485840437030373e-05,0.000392763961799381,5.50915175272071e-05,0.0006182230689228416,4.822546283291058e-05,5.528562858899861e-05,2.869825214258755e-05,1.7943224542341793e-05,0.0004998023163428034,0.00014855584699459808,0.00032329160266112843,0.00048600540058663084,0.0001478056052670098,6.956959812092075e-05,0.0002987844203372301,0.0006314485430365978,0.0
ARE_B09,1.6835684026939388e-08,0.0,0.0,2.9253826309063022e-05,7.791663782335719e-05,2.9150004099219327e-05,8.838606877711055e-07,9.34317262060621e-06,0.0,8.217086214654615e-08,0.0,0.0,8.295009983825608e-06,9.49146261920328e-08,0.0,4.2552213693812995e-07,5.056764712277672e-07,0.0,0.0,0.0,1.2227459107097136e-07,2.506278226958532e-07,3.3550888477853233e-07,2.9334244650533815e-07,0.0,0.0,0.0,5.534334399568539e-06,1.1496984587306704e-06,5.247141719358141e-06,8.644128657136342e-08,7.414145492670339e-08,1.139321989484058e-07,1.3912243100866477e-07,9.8534943052715e-08,0.0,0.0,2.5441963478443056e-07,1.857208264038185e-07,1.5452087519078502e-07,5.241567876652909e-08,5.331978015614804e-08,1.856086995539916e-07,1.2065416516577915e-07,6.271462748571151e-08,3.1408366381609045e-08,9.934085356840293e-08,0.0,9.866216083155626e-08,0.0,0.00013705643948163962,5.082639238742114e-05,0.0009554383776333153,0.018299016037230973,0.02641601650896145,0.010265078939357242,0.01063065235311359,0.03382985898112596,9.938097868221323e-05,2.7596711992634905e-05,8.896828986410382e-05,0.0005790749771635854,0.01582801871898907,0.00011240092008119023,3.0439138911711182e-05,0.00011655843547497346,0.0009930554394222664,0.0002773611084897581,8.294019905924537e-05,1.1760550040429163e-05,3.341636759068768e-06,4.342560624922109e-06,1.3971082684021463e-05,6.617793870951822e-06,7.27072221351896e-06,5.442635651936991e-06,1.0774742717053546e-05,0.0006922433476950387,0.00015392527670078068,0.00047985194528625525,1.90655845655935e-05,0.00014929086879721454,5.9195404479360404e-05,4.774182676158192e-05,0.00012814954444177737,1.3435190570339034e-05,6.223571040281076e-05,9.458952536742602e-06,9.477783855890382e-06,5.320175085256872e-06,5.497604630611944e-06,6.999282920663115e-05,4.4285567159777944e-05,2.1649129713669973e-05,3.7158226521019585e-05,2.1910007368992042e-05,1.1244388533497657e-05,2.4235718513547506e-05,2.3503830355346756e-05,0.0
ARE_C10T12,6.456484824331255e-06,3.6579450688827634e-07,2.2766027918985974e-06,0.0,6.447878202809465e-08,0.0,1.6070194323111006e-07,0.0,7.355938182665305e-06,2.300784140103292e-06,0.0,5.025244314815475e-07,0.0,3.227097290529115e-06,5.534706623189702e-06,4.255221369381299e-06,0.0,0.0,0.0,7.78857143969796e-07,4.890983642838854e-07,1.0025112907834127e-06,5.871405483624315e-07,8.800273395160144e-07,2.1138610094109094e-06,0.0,2.979612596729398e-07,5.237540441232056e-08,1.6424263696152435e-07,4.073867794532718e-08,2.0169633533318132e-07,2.2242436478011015e-07,2.278643978968116e-07,2.7824486201732954e-07,1.9706988610543e-07,0.0,2.343531353920968e-06,8.268638130493992e-07,3.2501144620668237e-07,3.0904175038157004e-07,3.407019119824391e-07,5.154245415094311e-07,1.856086995539916e-07,3.0163541291444785e-07,4.41510977499409e-06,5.653505948689628e-07,1.6391240838786482e-06,4.885973591312739e-06,1.1839459299786749e-06,0.0,0.003462960800025459,0.0001391332533750003,0.0015247288274493605,6.457548356438925e-05,2.5392438522999546e-05,4.5889859152951914e-05,7.177575078578793e-05,5.9113923575393526e-05,0.014584945860039084,0.00032828659358520265,0.00012765015502240985,0.0003149542366767943,0.00012912051477027075,0.0006270981633092761,0.0003468727343414937,0.00011528423035598178,8.309953898514396e-05,5.108826979202467e-05,2.210779198095475e-05,2.9459268104084866e-05,5.512780935924274e-05,3.3198382504731234e-05,4.9692161125439215e-05,3.803291586471642e-05,5.2755007688788725e-05,4.258413828768283e-05,6.632838930659307e-05,6.038569511835964e-05,6.300674659618623e-05,4.4817688040084916e-05,0.00020955050488961948,7.470903459832208e-05,0.0001444333464476225,0.00010493907818258217,8.239063627097567e-05,3.345531296420151e-05,0.015550319630380727,0.0001101708387495703,6.782160047151542e-05,4.824819039658435e-05,2.6628243643739176e-05,3.26860584240272e-05,8.069679950275144e-05,9.511970058149438e-05,0.0001301510342408664,0.0003009279968339987,0.00026398206069223797,0.00041581322928917273,0.00021604331761192614,0.0
ARE_C13T15,2.8620662845796956e-07,2.4386300459218424e-07,5.2944250974385986e-08,0.0,3.271701162166284e-07,0.0,6.785193158646869e-07,0.0,3.077798402788831e-07,0.00011873689580175917,0.0,5.025244314815475e-07,2.2002679002189946e-08,1.8033778976486232e-06,3.5975593050733058e-06,6.382832054071949e-06,0.0,0.0,0.0,7.78857143969796e-07,6.113729553548568e-07,1.0025112907834127e-06,9.226494331409639e-07,1.3933766209003562e-06,2.1138610094109094e-06,0.0,2.979612596729398e-06,2.618770220616028e-07,1.6424263696152435e-07,8.147735589065436e-08,1.988149591141359e-06,1.4086876436073645e-06,1.3671863873808695e-06,2.365081327147301e-06,1.9706988610543e-06,4.592785285450791e-07,2.7752344980643045e-07,5.088392695688611e-07,2.785812396057277e-07,2.3178131278617752e-07,2.0966271506611636e-07,4.08784981197135e-07,2.7841304933098735e-07,1.6288312297380184e-06,3.2235318527655713e-06,8.480258923034442e-07,6.2584737748093834e-06,5.428859545903044e-06,5.031770202409369e-06,0.0,0.00014648864928408297,0.00016966105509197337,0.0004996861916850769,0.00014665043023210533,5.120897989617918e-05,6.25237503675683e-05,8.857112156090273e-05,0.00010859356312513006,0.00029349269739765185,0.04576308778309288,0.00035451929417587455,0.001181780778391504,7.805896526651492e-05,0.00021606235042744606,0.0001747549728751686,0.0009907467015372743,0.0001532807526354561,4.798441641975449e-05,1.5947057760924046e-05,4.4676857467228085e-05,4.4354862963492605e-05,3.915706654404197e-05,7.451889115812556e-05,0.0002588920868611052,0.0001496416083480065,7.864907562963893e-05,0.001042485322237073,3.692898587530277e-05,0.00010490862747584318,9.455231764682074e-05,0.0002287425544406717,6.855253526592913e-05,7.892083470948631e-05,7.375876655824769e-05,0.00010611884429825429,0.00011278806302855535,0.0005610943576942648,0.00011697697929642324,5.4965081968643996e-05,3.865652858422221e-05,2.187578125453837e-05,2.7507043825288473e-05,0.0001321633638225083,0.00021727910214347225,0.00020133895477082953,0.00013624989430977087,0.00022410823817515212,0.0005524123195534734,0.0006653240300755959,0.0
ARE_C16,6.734273610775755e-08,1.2193150229609212e-07,1.0588850194877197e-07,0.0,4.776206076155159e-09,0.0,8.92788573506167e-09,0.0,0.0,1.643417242930923e-07,0.0,0.0,0.0,9.49146261920328e-08,0.0,4.2552213693812995e-07,0.0,0.0,0.0,3.89428571984898e-07,1.2227459107097136e-07,2.506278226958532e-07,2.516316635838992e-07,4.400136697580072e-07,0.0,0.0,1.489806298364699e-06,0.0,0.0,3.2590942356261745e-08,4.802293698409079e-08,1.4828290985340678e-07,0.0,6.956121550433239e-08,9.8534943052715e-08,0.0,3.083593886738116e-08,6.360490869610764e-08,4.643020660095462e-08,7.726043759539251e-08,2.6207839383264545e-08,3.5546520104098695e-08,0.0,0.0,1.25429254971423e-08,0.0,9.934085356840293e-08,0.0,0.0,0.0,0.00016207323229857455,0.000423952848451681,0.00011900897339442458,0.0003899997716032516,2.9702071897623656e-05,9.732434871077596e-05,9.116176673750116e-05,8.763935009259652e-05,0.00041594784706291044,0.00017823017929806682,0.02949163422466988,0.00189856792196871,2.6770362551869524e-05,0.00017298484044709142,4.877252424788796e-05,0.0003249849711683937,0.000260591709120567,3.765109090710346e-05,1.0046480331856002e-05,5.867042333811848e-05,1.0846523718885597e-05,3.1162807211798994e-05,4.97695632455723e-05,9.96659710112694e-05,0.00031247196861821015,3.992262964470265e-05,0.002916238183179875,8.443009969103558e-05,4.1115151687630754e-05,0.0009059379145084396,0.00010384356118475096,3.4471308245423295e-05,1.8454363262777677e-05,1.1456231242639976e-05,0.00010031287530453968,1.5244237774603717e-05,0.0001581470243455367,4.2362685022319114e-05,1.5052696023409085e-05,1.376936340174655e-05,6.604103477389688e-06,0.00011646590767771229,5.903274906686106e-05,8.252722685119351e-05,2.5100290776088056e-05,5.7446584977573656e-05,2.4158153258691824e-05,0.00012267644345864573,0.00025578161692077023,0.0
ARE_C17_18,1.8940144530306808e-06,1.8289725344413818e-06,0.0,0.0,2.9134857064546475e-07,0.0,6.90125567320267e-06,1.339522956359313e-07,2.0313469458406284e-06,2.6952042784067137e-05,0.0,0.0002613127043704047,2.2002679002189946e-08,3.891499673873345e-06,1.411350188913374e-05,2.8935505311792833e-05,0.0,5.0637603382997e-07,0.0,1.94714285992449e-06,2.934590185703312e-06,5.0125564539170635e-06,2.5163166358389923e-06,2.7134176301743778e-06,2.1138610094109094e-06,3.7199197985291434e-06,5.661263933785856e-06,2.444185539241626e-07,1.6424263696152434e-06,6.518188471252349e-08,7.933389189771798e-06,1.927677828094288e-06,1.5950507852776812e-06,2.0868364651299714e-06,3.8428627790558845e-06,3.582372522651617e-05,1.32594537129739e-06,1.8381818613175106e-05,4.457299833691643e-06,4.712886693318944e-06,5.13673651911985e-06,3.986542229674669e-05,5.568260986619748e-06,7.661539488026975e-06,5.8700891326625965e-06,4.161608545563198e-06,8.990347247940465e-06,8.143289318854564e-07,6.117053971556487e-06,0.0,0.00014398053895025144,7.96759641670737e-05,0.00013045538101934801,5.23340751024376e-05,2.479754312229445e-05,5.9003950861403745e-05,6.931759336409031e-05,6.526056840590106e-05,0.002449617038719517,0.0006064261484039609,0.0008679243494894911,0.022653792942189395,6.778897157705127e-05,0.00046008229011366535,0.000414502908844184,0.000629185776871268,0.00027800600658839153,3.5607560115422474e-05,1.1147995255293657e-05,3.715076707567356e-05,3.733436004765088e-05,5.07660141237343e-05,6.068326218433699e-05,5.644523683565607e-05,3.931262592193391e-05,2.9276595072781943e-05,0.00023831877170945315,7.549329788519774e-05,8.669413639958415e-05,4.1450188153634855e-05,0.0002360686315279845,5.7206259636808256e-05,4.921800663040137e-05,3.522710429426985e-05,0.00014556745142292122,0.00020912585681299718,0.0005227961126389033,0.0017868176605886864,6.909079181967624e-05,0.00012084641291415208,0.00011077947463280243,4.281264596558295e-05,0.0002987294818551224,0.00022798580640874286,0.0001213692939009446,0.0003240236106623518,0.00010984054096554676,0.0002601349563652708,0.00023574815077896465,0.0
ARE_C19,7.230926289570466e-06,5.8527121102124214e-06,6.692153323162389e-05,5.485092432949316e-06,1.7863010724820297e-06,1.821875256201208e-06,2.5149854115668724e-05,5.190651455892338e-07,1.4342540556995952e-05,7.913054024712393e-05,4.050099733705943e-06,1.407068408148333e-05,1.540187530153296e-07,2.5152375940888692e-05,1.964820851232344e-05,7.23387632794821e-05,2.022705884911069e-06,4.759934718001719e-05,4.018870831258778e-05,3.2712000046731426e-05,2.543311494276204e-05,4.4862380262557714e-05,3.9170662297893644e-05,3.351437451323488e-05,4.4391081197629094e-05,4.835895738087886e-05,1.489806298364699e-05,0.00010466351648395394,2.972791729003591e-05,1.548069761922433e-07,4.640936630142534e-05,0.0003816060685077424,0.0004229163224964823,0.0006107474721280383,0.000118931676264627,2.2963926427253956e-07,2.4052032316557304e-06,4.108877101768553e-05,3.649414238835033e-05,2.2019224714686868e-05,1.939380114361576e-05,1.5373869945022686e-05,8.213184955264128e-06,1.7434526866455086e-05,1.25429254971423e-06,2.1828814635218287e-06,3.273281125078876e-05,1.9001008410660652e-06,1.7759188949680125e-05,0.0,0.0340153460552907,0.04927946396376813,0.049630108495952965,0.03165016157837599,0.01001303950749051,0.025880177433471575,0.03144981892368587,0.027070368688498592,0.01509999213102003,0.007199381344853515,0.014604918418495809,0.012156262167288068,0.14282382126430151,0.04317563585191712,0.0023754602331078826,0.006200825212834555,0.014647315212773324,0.006921612298754871,0.0007338967720547988,0.0011041353534440611,0.00029891400668139725,0.000843949516449706,0.0012810050882025219,0.0010426960550809737,0.0014088292437916274,0.0008512042922897501,0.00252106773568077,0.014631899596136835,0.010143008725049078,0.0062600388868589915,0.009715399817737478,0.08826634997046151,0.07710054257261527,0.1059127674791996,0.020728379475574866,0.01678745152235905,0.01319650286122603,0.002634628514865881,0.0017021848565936149,0.0013272216912609807,0.001808091386955907,0.001608903214558937,0.004741587662674899,0.011211749306502075,0.0076527830917411145,0.005785575094010425,0.0030588928636793213,0.008062734906297763,0.00956950302820169,0.0
ARE_C20,5.864710530784335e-05,8.169410653838172e-06,1.3236062743596496e-06,1.828364144316439e-06,3.161848422414715e-06,1.821875256201208e-06,3.874702409016765e-06,4.520889977712682e-07,4.678253572239023e-06,4.601568280206584e-05,0.0,9.547964198149403e-06,2.8603482702846927e-07,0.0002361475899657776,0.0002266462362196183,0.0006565806572955344,2.528382356138836e-07,1.569765704872907e-05,3.795600229522179e-05,6.036142865765919e-05,7.324248005151184e-05,0.00014110346417776532,4.588083999346429e-05,0.00010083646598621,0.00013317324359288728,7.439839597058286e-05,3.66492349397716e-05,6.110463848104066e-07,9.526072943768411e-06,1.4665924060317784e-06,8.65373324453316e-06,6.450306578623195e-06,6.152338743213914e-06,5.84314210236392e-06,8.27693521642806e-06,1.3778355856352372e-06,9.55914104888816e-07,8.650267582670638e-06,1.950068677240094e-06,2.3178131278617755e-06,6.158842255067168e-06,1.332994503903701e-06,1.9488913453169114e-06,4.16256869821938e-06,2.7092719073827372e-06,8.134766892836743e-06,4.326294172903947e-05,3.2573157275418255e-06,1.8055175432174795e-05,0.0,0.0003398811054948614,0.00027914557957431135,0.000296175797294894,0.00024433522661640407,9.398004018945412e-05,0.0002081980331549596,0.00029780393719283047,0.00022127353832594377,0.00043371475446339923,0.0003893297511088866,0.0002704829421194548,0.00042034553404758526,0.0007636220275811057,0.000437649287272393,0.0015832323938018797,0.0003968208958276112,0.00042070755452577543,0.00011838983577087678,3.31340117170744e-05,4.717452702574398e-05,0.00014193678777189525,6.87160871614095e-05,8.912854133324496e-05,0.00010492029981333165,0.000103734606464974,6.931884308346123e-05,0.00012050140130066784,0.00021507732666244057,0.00016416985900564375,0.0001833713513157967,0.00017802120320245467,0.0004573617561890923,0.00041616452751989475,0.0005360483547189976,0.00017709435509006226,0.00011845641093525134,0.00024851796647195565,0.00011227282820217977,0.00013787836386334134,8.663188948925492e-05,3.0585721501133455e-05,4.7819094417362516e-05,0.00012576374719641215,0.0001260425978945731,0.00011199330045531386,0.00011394468478765847,0.0007270096544437615,0.00017669729526189246,0.00015811189681997248,0.0
ARE_C21,8.670377273873783e-07,1.2193150229609212e-07,4.235540077950879e-07,0.0,5.253826683770675e-08,0.0,6.24952001454317e-08,0.0,9.233395208366491e-08,5.75196035025823e-07,0.0,0.0,0.0,5.694877571521968e-06,0.00012674478167104417,6.382832054071949e-06,0.0,0.0,0.0,7.78857143969796e-07,7.33647546425828e-07,1.5037669361751188e-06,5.032633271677984e-07,1.0266985627686834e-06,2.1138610094109094e-06,0.0,5.959225193458796e-07,3.4916936274880376e-08,1.6424263696152435e-07,4.073867794532718e-08,2.497192723172721e-07,1.4828290985340678e-07,1.139321989484058e-07,2.0868364651299712e-07,1.9706988610543e-07,0.0,3.083593886738116e-08,1.9081472608832287e-07,9.286041320190924e-08,1.5452087519078502e-07,1.310391969163227e-07,5.331978015614804e-08,2.366510919313393e-06,1.809812477486687e-07,4.3900239239998055e-07,1.8845019828965425e-07,6.9041893230040025e-06,0.0,1.973243216631125e-06,0.0,0.0033771384092434542,9.326163508823972e-05,0.0004432116364179914,0.00010877600539344957,7.337171209857653e-05,0.0002668045872979254,9.904173074436933e-05,7.327447653210294e-05,0.002078241354636986,0.00041560263558895966,0.00016236712900198947,0.0002778200845756994,8.159275481514726e-05,0.0018183350522642332,0.04998316315270427,0.0003729034390858828,5.9093174268269525e-05,4.403230498301295e-05,1.4745908321798563e-05,1.7996453507717198e-05,6.117341274353963e-05,2.4834018573773307e-05,4.348064098475932e-05,3.702417341537536e-05,4.463885265974431e-05,3.2416577179668666e-05,0.0002368802083897032,3.080077153239085e-05,0.00016028752147107962,3.4883073709514964e-05,0.0002444123565451601,6.979061915371064e-05,9.415452452868239e-05,6.940862579343679e-05,8.037330806129518e-05,5.856488815939529e-05,0.0001756731238411398,7.577292099045212e-05,5.38691590639181e-05,3.832401764139365e-05,1.5882245834492257e-05,2.469726091480067e-05,0.0010433190984876018,8.297385646133225e-05,0.0009922898384694967,0.0006523154045784033,0.022202379770037476,0.000727857313250836,0.0008972600383472615,0.0
